ChEMBL_ID,SMILES,MW,LogP,HBD,HBA,TPSA,RotBonds,Rings,AtomCount,Lipinski,Veber,Ghose,Egan,PAINS,Brenk,Lipinski_Score,Veber_Score,Ghose_Score,Egan_Score,PAINS_Score,Brenk_Score,Quality_Score,Quality_Class
CHEMBL408,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,441.54900000000015,4.374260000000002,2,6,84.86,5,4,31,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL414008,CCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)OC(Cl)C(Cl)(Cl)Cl,1067.759,-1.1620999999999915,11,14,385.67999999999995,25,1,69,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL438993,CCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)Oc1ccc([N+](=O)[O-])cc1,1023.0200000000001,-2.1266000000000016,11,16,428.81999999999994,26,2,72,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL6594,Cc1cc(CCCCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,383.27500000000015,4.858420000000004,0,5,56.85,8,3,25,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6418,COC(=O)CC/C=C\CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(C)(O)CCC1CCCCC1,434.6170000000004,4.899900000000005,2,5,83.83000000000001,12,2,31,Pass,Fail,Pass,Pass,Clean,Alert,1,0,1,1,1,0,4,Moderate
CHEMBL268412,Cc1cc(-c2nnn(C)n2)cc(C)c1OCCCCCc1cc(COCOCCO)no1,445.5200000000003,2.756740000000001,1,9,117.55000000000001,14,3,32,Pass,Fail,Pass,Pass,Clean,Alert,1,0,1,1,1,0,4,Moderate
CHEMBL6747,CCN1CCN2CC(c3ccccc3)c3ccccc3C2C1,292.4260000000001,3.5107000000000026,0,2,6.48,2,4,22,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6455,CN1CCN2CC(c3ccc(N)cc3)c3ccccc3C2C1,293.41400000000004,2.7028000000000008,1,3,32.5,1,4,22,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL540195,CN1CCN2CC(c3ccc(O)cc3)c3ccccc3C2C1,294.3980000000001,2.826200000000001,1,3,26.71,1,4,22,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6623,Clc1ccc(C2CC3CCC2N3)cn1,208.69199999999998,2.3428999999999993,1,2,24.92,1,3,14,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6610,COc1cc2nc(N3CCC(C(=O)N4CCOCC4)CC3)nc(N)c2cc1OC,401.4670000000002,1.3044000000000002,1,8,103.04,4,4,29,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6435,COC(=O)CC/C=C\CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(C)(O)CCC1CCCCCC1,448.64400000000046,5.290000000000005,2,5,83.83000000000001,12,2,32,Fail,Fail,Pass,Pass,Clean,Alert,0,0,1,1,1,0,3,Moderate
CHEMBL6445,c1ccc(C2CN3CCNCC3c3ccccc32)cc1,264.372,2.7784000000000013,1,2,15.27,1,4,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6519,C=CCNc1ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)ccc1=O,393.4430000000001,2.7730000000000006,2,5,87.73999999999998,7,3,29,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL265410,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCCC)cc1,388.4710000000001,3.423420000000002,2,5,78.35,7,3,29,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL266065,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccccc2[N+](=O)[O-])cc1,481.51200000000017,4.121820000000003,2,7,121.49000000000001,8,4,36,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6551,O=C(NCc1ccccc1)c1cc(-c2ccncc2)nnc1Cl,324.7710000000001,3.1220000000000017,1,4,67.77000000000001,4,3,23,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL269004,CCCN(CCC)[C@H]1CCc2c(O)cccc2C1,247.38199999999998,3.371500000000002,1,2,23.47,5,2,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6476,COc1ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)ccc1=O,368.38900000000007,2.1837,1,5,84.94,5,3,27,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL266430,Cc1cc(O)nc2cc(N)ccc12,174.20299999999997,1.8310199999999999,2,3,59.14,0,2,13,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6703,Cc1cc(O)nc2cc(O)ccc12,175.187,1.9544199999999996,2,3,53.35000000000001,0,2,13,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6608,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3OC1CC(N)C(O)C(C)O1,543.5250000000003,0.0012999999999993017,6,12,206.07,5,5,39,Fail,Fail,Fail,Fail,PAINS,Alert,0,0,0,0,0,0,0,Poor
CHEMBL269573,Cc1cc(=O)n(C(=O)OC(C)(C)C)c2c3c(ccc12)OC(C)(C)[C@H](O)[C@@H]3O,375.4210000000001,2.658420000000001,2,6,97.99000000000001,0,3,27,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6392,Cc1cc(O)nc2c3c(ccc12)OC(C)(C)C=C3,241.29,3.4330200000000017,1,3,42.35000000000001,0,3,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6393,c1ccc2c(c1)cc1n2CCNC1,172.23099999999997,1.7444999999999995,1,1,16.96,0,3,13,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6385,COc1ccc2cc3n(c2c1)CCNC3,202.25699999999998,1.7530999999999999,1,2,26.189999999999998,1,3,15,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL269073,COc1ccc2c(c1)cc1n2CCNC1,202.25699999999995,1.7530999999999999,1,2,26.189999999999998,1,3,15,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6503,c1ccc2c(c1)nc1n2CCNC1,173.21899999999997,1.1394999999999997,1,2,29.85,0,3,13,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL266957,Cc1cc(=O)n(C(=O)OC(C)(C)C)c2c3c(ccc12)OC(C)(C)C=C3,341.4070000000001,4.277320000000004,0,4,57.53,0,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6641,Cc1cc(CCCCCCCOc2ccc(C3=NC(C)CO3)cc2)on1,356.4660000000001,4.7203200000000045,0,5,56.85,10,3,26,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL268339,CN(C)c1cccc2c(S(=O)(=O)Nc3cnc(Br)cn3)cccc12,407.293,3.259100000000001,1,5,75.19,4,3,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6618,Nc1nc(N)c2nc(Sc3ccc4ccccc4c3)cnc2n1,320.38100000000003,2.888600000000001,2,7,103.6,2,4,23,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6619,Oc1ccc(C(=C2CCCCC2)c2ccc(O)cc2)cc1,280.36699999999996,4.863800000000005,2,2,40.46,2,3,21,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL269003,C/C(=C(/C)c1ccc(O)cc1)c1ccc(O)cc1,240.302,4.048400000000003,2,2,40.46,2,2,18,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6413,Oc1ccc(C(=C(C(F)(F)F)C(F)(F)F)c2ccccc2)cc1,332.243,5.318700000000002,1,1,20.23,2,2,23,Fail,Pass,Pass,Pass,Clean,Clean,0,1,1,1,1,1,5,Good
CHEMBL6414,CN(C)c1cccc2c(S(=O)(=O)Nc3cccnc3)cccc12,327.409,3.1016000000000012,1,4,62.300000000000004,4,3,23,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL415106,Cc1cc(Cl)nnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,376.86900000000014,3.458420000000002,1,5,75.19,4,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL404505,c1ccc2oc(C3=NCCN3)cc2c1,186.214,1.7826,1,3,37.53,1,3,14,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6465,Nc1nc(N)c2nc(Sc3cc(Cl)c(Cl)cc3Cl)cnc2n1,373.6560000000001,3.6955999999999998,2,7,103.6,2,3,22,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL267191,COC(=O)Nc1ccc(C2CC3CCC2N3)cn1,247.29799999999997,1.8678,2,4,63.25,2,3,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6489,Clc1ncc(C2CC3CCC2N3)cn1,209.67999999999998,1.7378999999999998,1,3,37.81,1,3,14,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6843,CCC1CCNc2cc3oc(=O)cc(C(F)(F)F)c3cc21,297.276,4.121000000000003,1,3,42.24,1,3,21,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL409,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,430.3790000000001,2.8795800000000007,2,5,107.25999999999999,5,2,29,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL266659,CCOC(=O)c1ccc(NC(=O)Nc2ccc3c(c2)C(C)(C)CC(C)(C)S3)cc1,412.5550000000002,6.059300000000006,2,4,67.42999999999999,4,3,29,Fail,Pass,Fail,Fail,Clean,Clean,0,1,0,0,1,1,3,Moderate
CHEMBL12,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,284.74600000000004,3.153800000000002,0,2,32.67,1,3,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL268176,O=C(CCl)Nc1ccc(C2CC3CCC2N3)cn1,265.74399999999997,1.8667999999999998,2,3,54.02,3,3,18,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL6778,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Cl)cc3)cccc12,360.86600000000004,4.360000000000003,1,3,49.410000000000004,4,3,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6462,CC(=O)NC[C@H]1CN(c2ccc(C(C)=O)cc2)C(=O)O1,276.29200000000003,1.3504999999999998,1,4,75.71000000000001,4,2,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL268454,NC(=O)c1cc(-c2ccc(Br)cc2)nnc1Cl,312.554,2.6584000000000003,1,3,68.87,2,2,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6524,CC1(C)CC(C)(C)c2cc(N/C(S)=N/c3ccc(S(N)(=O)=O)cc3)ccc2S1,435.64000000000016,4.9154000000000035,3,4,84.54999999999998,3,3,28,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6521,NC(=O)c1cc(-c2ccc(NS(=O)(=O)c3ccccc3)cc2)nnc1Cl,388.836,2.6967000000000008,2,5,115.03999999999999,5,3,26,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6597,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(N=[N+]=[N-])ccc1-2,326.31600000000003,2.5764000000000005,0,5,113.19000000000001,3,3,24,Pass,Pass,Pass,Pass,PAINS,Alert,1,1,1,1,0,0,4,Moderate
CHEMBL6421,CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccc(N=[N+]=[N-])cc2C1=O,354.3700000000001,3.355000000000002,0,5,113.19,2,3,26,Pass,Pass,Pass,Pass,PAINS,Alert,1,1,1,1,0,0,4,Moderate
CHEMBL266277,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Br)nc3)cccc12,406.305,3.8641000000000023,1,4,62.300000000000004,4,3,24,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6553,CN(C)c1cccc2c(S(=O)(=O)Nc3cnc(Cl)cn3)cccc12,362.842,3.1500000000000012,1,5,75.19,4,3,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6582,NC(=O)c1cc(-c2ccc(Cl)cc2)nnc1Cl,268.10299999999995,2.5493000000000006,1,3,68.87,2,2,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6423,NC(=O)c1cc(-c2ccc(F)c(Cl)c2)nnc1Cl,286.09299999999996,2.6884000000000006,1,3,68.87,2,2,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6790,Oc1ccc(/C(=C(/c2ccc(O)cc2)C(F)(F)F)C(F)(F)F)cc1,348.24199999999996,5.133200000000003,2,2,40.46,2,2,24,Fail,Pass,Pass,Pass,Clean,Alert,0,1,1,1,1,0,4,Moderate
CHEMBL216130,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1066.0449999999998,-2.186900000000003,11,17,462.7299999999999,28,2,75,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL441890,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(C)=O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(N)=O,1004.1309999999997,-4.398000000000011,13,15,414.4999999999999,29,1,69,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL6538,COc1ccc(-c2cc(C(N)=O)c(Cl)nn2)cc1,263.68399999999997,1.9044999999999999,1,4,78.10000000000001,3,2,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL269599,CS(=O)(=O)c1c(F)cc(-c2cc(C(N)=O)c(Cl)nn2)cc1F,347.73,1.5776000000000001,1,5,103.00999999999999,3,2,22,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6415,O=C1NCCN(c2cccnc2)N1,178.19500000000002,0.11580000000000018,2,3,57.260000000000005,1,2,13,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6473,CNC(=O)c1cc(-c2ccncc2)nnc1Cl,248.673,1.5515999999999999,1,4,67.77000000000001,2,2,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL268455,CN(C)C(=O)c1cc(-c2ccncc2)nnc1Cl,262.70000000000005,1.8938,0,4,58.980000000000004,2,2,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6475,N#Cc1cc(-c2ccncc2)nnc1Cl,216.631,2.0636799999999997,0,4,62.46,1,2,15,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6583,Cc1cnc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)cn1,342.42400000000004,2.8050200000000007,1,5,75.19,4,3,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6584,CN(C)/C=N\c1nc(/N=C/N(C)C)nc2ncc(Sc3ccc(Cl)c(Cl)c3)nc12,449.3710000000002,4.320600000000003,0,7,82.76,6,3,29,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6422,COC(=O)CC/C=C\CC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/CC(C)(O)CCC1CCCC1,420.5900000000004,4.509800000000004,2,5,83.83000000000001,12,2,30,Pass,Fail,Pass,Pass,Clean,Alert,1,0,1,1,1,0,4,Moderate
CHEMBL428159,COc1cc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)cccc1=O,368.38900000000007,2.1837,1,5,84.94,5,3,27,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL406172,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(C)=O)C(C)C)C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)O)[C@@H](C)O)[C@@H](C)O,1741.9420000000007,-5.695599999999998,24,25,685.81,51,4,122,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL267165,CCCCC(=O)N(CCC)NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C,956.061,-2.1269000000000053,11,13,376.44999999999993,28,1,67,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL384261,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc([N+](=O)[O-])cc1,1021.048,-2.095100000000004,11,15,419.5899999999999,27,2,72,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL267166,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)C(=O)OCC,972.016,-3.754000000000005,11,15,402.74999999999994,26,1,68,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL6679,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)CBr,992.876,-2.922200000000002,11,13,376.44999999999993,26,1,65,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
CHEMBL6660,Cc1cc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)nnc1Cl,376.869,3.458420000000002,1,5,75.19,4,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6651,O=C1Nc2cccc(Cl)c2C12OCCO2,225.63099999999991,1.4916999999999998,1,3,47.56,0,3,15,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6652,O=C1Nc2ccc([N+](=O)[O-])cc2C12OCCO2,236.18299999999994,0.7464999999999999,1,5,90.7,1,3,17,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL266661,CCOC(=O)c1cc(-c2ccncc2)nnc1Cl,263.684,2.3687000000000005,0,5,64.97,3,2,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL267399,c1ccc2c3c([nH]c2c1)C1=NCCN1CC3,211.26799999999992,1.7861999999999998,1,2,31.39,0,4,16,Pass,Pass,Fail,Pass,PAINS,Clean,1,1,0,1,0,1,4,Moderate
CHEMBL6766,CCCNC(=O)CC1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,387.4840000000002,2.3618999999999994,2,7,102.60000000000001,7,3,28,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL268116,Cc1cc(Br)cnc1NS(=O)(=O)c1cccc2c(N(C)C)cccc12,420.3320000000002,4.172520000000002,1,4,62.300000000000004,4,3,25,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6729,CC(=O)NCC1CN(c2ccc(-c3ccc(N4CCOCC4)c(=O)cc3)cc2)C(=O)O1,423.4690000000002,2.0116999999999994,1,6,88.18,5,4,31,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL6918,C=CCOc1ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)ccc1=O,394.42700000000013,2.7399000000000013,1,5,84.94,7,3,29,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL7086,NC(=O)c1cnnc(-c2ccncc2)c1,200.20100000000002,0.6375000000000002,1,4,81.76,2,2,15,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6930,COc1nnc(-c2ccncc2)cc1C(N)=O,230.22699999999998,0.6460999999999999,1,5,90.99000000000001,3,2,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL7019,CN(C)c1cccc2c(S(=O)(=O)Nc3cnc(Br)nc3)cccc12,407.293,3.259100000000001,1,5,75.19,4,3,24,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL415292,CN(C)c1cccc2c(S(=O)(=O)Nc3ccc(Cl)nc3)cccc12,361.85400000000004,3.7550000000000026,1,4,62.300000000000004,4,3,24,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6720,O=C1Nc2ccc(Br)cc2C12OCCO2,270.08199999999994,1.6008,1,3,47.56,0,3,15,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6792,C#CCNc1cccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)cc1=O,391.42700000000013,2.2202,2,5,87.73999999999998,6,3,29,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6791,NC(=O)c1cc(-c2ccc(C(F)(F)F)cc2)nnc1Cl,301.655,2.9147000000000007,1,3,68.87,2,2,20,Pass,Pass,Pass,Pass,Clean,Clean,1,1,1,1,1,1,6,Excellent
CHEMBL7022,Clc1nc2ccccc2nc1N1CCNCC1,248.71699999999993,1.6927999999999994,1,4,41.050000000000004,1,3,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL6813,CCC1CCN=C(N)C1,126.20300000000002,1.1636000000000002,1,2,38.379999999999995,1,1,9,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL266979,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CC/C=C\CCC(=O)OC,380.5250000000002,3.729600000000003,2,5,83.83,12,1,27,Pass,Fail,Pass,Pass,Clean,Alert,1,0,1,1,1,0,4,Moderate
CHEMBL268311,COC1(OC)C(=O)Nc2ccccc21,193.20200000000003,1.0843000000000003,1,3,47.56,2,2,14,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL266544,O=C1Nc2ccccc2C12OCC(CCl)O2,239.65799999999993,1.4457,1,3,47.56,1,3,16,Pass,Pass,Fail,Pass,Clean,Alert,1,1,0,1,1,0,4,Moderate
CHEMBL7131,CC(C)CC(=O)C(=O)N1CCCCC1C(=O)OCCS(=O)(=O)c1ccccc1,409.5040000000001,1.9997999999999996,0,6,97.82,8,2,28,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6945,COc1c2occc2c(COCCC[N+](C)(C)C)c2ccc(=O)oc12.[Br-],426.307,0.16470000000000118,0,5,61.81,7,3,26,Pass,Pass,Pass,Pass,Clean,Alert,1,1,1,1,1,0,5,Good
CHEMBL6946,Nc1ccc(S(=O)(=O)Nc2ccccc2S(N)(=O)=O)cc1,327.3870000000001,0.7169999999999999,3,5,132.35,4,2,21,Pass,Pass,Pass,Fail,Clean,Alert,1,1,1,0,1,0,4,Moderate
CHEMBL7020,Fc1ccc2nc(N3CCNCC3)cnc2c1,232.262,1.1784999999999999,1,4,41.050000000000004,1,3,17,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL441329,COc1cccc2nc(N3CCNCC3)cnc12,244.29799999999994,1.0479999999999998,1,5,50.28,2,3,18,Pass,Pass,Fail,Pass,Clean,Clean,1,1,0,1,1,1,5,Good
CHEMBL217439,CCCN(NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)O)C(C)C)C(C)C)C(=O)c1ccc(C#N)cc1,1001.0609999999999,-2.131620000000005,11,14,400.23999999999995,26,2,71,Fail,Fail,Fail,Fail,Clean,Alert,0,0,0,0,1,0,1,Poor
